ID;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;global_id;geoData
456;Волжская, вход-выход 2 в южный вестибюль;37.7564272;55.6907047;Волжская;Люблинско-Дмитровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:46:00, по 2 пути в 01:19:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:46:00, по 2 пути в 01:19:00";1;1;2;;1773601;{type=Point, coordinates=[37.7564272, 55.6907047]}
17;Волоколамская, вход-выход 1 в северный вестибюль;37.381439;55.836391;Волоколамская;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 02:01:00, по 2 пути в 01:08:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 02:02:00, по 2 пути в 01:08:00";2;0;2;;1773602;{type=Point, coordinates=[37.381439, 55.836391]}
19;Волоколамская, вход-выход 2 в южный вестибюль;37.383293;55.834667;Волоколамская;Арбатско-Покровская линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 02:01:00, по 2 пути в 01:08:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 02:02:00, по 2 пути в 01:08:00";2;0;2;;1773603;{type=Point, coordinates=[37.383293, 55.834667]}
637;Воробьёвы горы, вход-выход 1 в южный вестибюль;37.557696;55.709398;Воробьёвы горы;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:05; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";9;0;9;;1773604;{type=Point, coordinates=[37.557696, 55.709398]}
639;Воробьёвы горы, вход-выход 4 в северный вестибюль;37.5616417;55.7117344;Воробьёвы горы;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:05; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";1;1;2;;1773605;{type=Point, coordinates=[37.5616417, 55.7117344]}
641;Воробьёвы горы, вход 3 в северный вестибюль;37.561082;55.711910;Воробьёвы горы;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:05; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";1;1;2;;1773606;{type=Point, coordinates=[37.561082, 55.71191]}
638;Воробьёвы горы, вход-выход 2 в южный вестибюль;37.557116;55.708847;Воробьёвы горы;Сокольническая линия;"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:10, по 2 пути в 05:46:50; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:54:00, по 2 пути в 05:46:05; последний поезд по 1 пути в 01:35:15, по 2 пути в 01:34:00";9;0;9;;1773607;{type=Point, coordinates=[37.557116, 55.708847]}
751;Выхино, вход-выход 1 в вестибюль;37.8191351;55.7158154;Выхино;Таганско-Краснопресненская линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:55, по 2 пути в 05:32:25; последний поезд по 1 пути в 01:53:05, по 2 пути в 01:12:40";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:15, по 2 пути в 05:32:25; последний поезд по 1 пути в 01:53:05, по 2 пути в 01:12:40";0;16;16;;1773610;{type=Point, coordinates=[37.8191351, 55.7158154]}
756;Выхино, вход-выход 4 в вестибюль;37.817477;55.716297;Выхино;Таганско-Краснопресненская линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:55, по 2 пути в 05:32:25; последний поезд по 1 пути в 01:53:05, по 2 пути в 01:12:40";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:56:15, по 2 пути в 05:32:25; последний поезд по 1 пути в 01:53:05, по 2 пути в 01:12:40";0;16;16;;1773611;{type=Point, coordinates=[37.817477, 55.716297]}
493;Выставочный центр, вход-выход в вестибюль;37.6386606;55.8242068;Выставочный центр;Московская монорельсовая транспортная система;"открытие в 08:00:00; закрытие в 20:00:00; первый поезд по 1 пути в 08:03:00, по 2 пути в 08:16:00; последний поезд по 1 пути в 20:08:00, по 2 пути в 20:21:00";"открытие в 08:00:00; закрытие в 20:00:00; первый поезд по 1 пути в 08:03:00, по 2 пути в 08:16:00; последний поезд по 1 пути в 20:08:00, по 2 пути в 20:21:00";0;2;2;;1773612;{type=Point, coordinates=[37.6386606, 55.8242068]}
125;Динамо, вход-выход 1 в северный вестибюль;37.556447;55.790523;Динамо;Замоскворецкая линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:33:00; последний поезд по 1 пути в 01:49:00, по 2 пути в 01:21:00";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:33:00; последний поезд по 1 пути в 01:49:00, по 2 пути в 01:21:00";5;0;5;;1773613;{type=Point, coordinates=[37.556447, 55.790523]}
127;Динамо, вход-выход 2 в южный вестибюль;37.559939;55.7889852;Динамо;Замоскворецкая линия;"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:33:00; последний поезд по 1 пути в 01:49:00, по 2 пути в 01:21:00";"открытие в 05:25:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:58:00, по 2 пути в 05:33:00; последний поезд по 1 пути в 01:49:00, по 2 пути в 01:21:00";2;2;4;;1773614;{type=Point, coordinates=[37.559939, 55.7889852]}
582;Дмитровская, вход-выход 2 в вестибюль;37.580249;55.807873;Дмитровская;Серпуховско-Тимирязевская линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:02:00, по 2 пути в 05:36:25; последний поезд по 1 пути в 01:44:40, по 2 пути в 01:18:40";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:02:00, по 2 пути в 05:36:25; последний поезд по 1 пути в 01:44:40, по 2 пути в 01:18:40";1;6;7;;1773615;{type=Point, coordinates=[37.580249, 55.807873]}
584;Дмитровская, вход-выход 3 в вестибюль;37.5814213;55.8080919;Дмитровская;Серпуховско-Тимирязевская линия;"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:02:00, по 2 пути в 05:36:25; последний поезд по 1 пути в 01:44:40, по 2 пути в 01:18:40";"открытие в 05:20:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:02:00, по 2 пути в 05:36:25; последний поезд по 1 пути в 01:44:40, по 2 пути в 01:18:40";1;6;7;;1773616;{type=Point, coordinates=[37.5814213, 55.8080919]}
